Time [min],Intensity [counts]
13.48,34388
13.48,26207
13.49,18878
13.50,14120
13.50,10101
13.51,7169
13.52,6125
13.52,4977
13.53,5204
13.53,4298
13.54,4859
13.55,5386
13.55,6111
13.56,6638
13.56,6805
13.57,6914
13.58,7009
13.58,5602
13.59,6037
13.59,4972
13.60,5068
13.61,4348
13.61,4344
13.62,3698
13.62,4506
13.63,4167
13.64,4294
13.64,4601
13.65,4358
13.65,3897
13.66,3723
13.67,3147
13.67,3391
13.68,2706
13.68,3592
13.69,3463
13.70,3024
13.70,3274
13.71,2741
13.71,3029
13.72,2933
13.73,3189
13.73,3232
13.74,3254
13.74,2809
13.75,3563
13.76,3172
13.76,3987
13.77,3600
13.78,4205
13.78,3850
13.79,3949
13.79,3612
13.80,3238
13.81,3390
13.81,2858
13.82,2990
13.82,2844
13.83,2799
13.84,2875
13.84,2990
13.85,3168
13.85,2497
13.86,3059
13.87,2599
13.87,2442
13.88,3264
13.88,2701
13.89,3009
13.90,3519
13.90,3173
13.91,4324
13.91,2923
13.92,3316
13.93,3208
13.93,3358
13.94,3554
13.94,3270
13.95,3869
13.96,3511
13.96,2988
13.97,2572
13.97,2882
13.98,2451
13.99,3500
13.99,2639
14.00,2988
14.00,2708
14.01,2456
14.02,2556
14.02,2451
14.03,3147
14.03,2897
14.04,2281
14.05,3080
14.05,2581
14.06,2239
14.07,2566
14.07,2049
14.08,2655
14.08,2453
14.09,2256
14.10,2764
14.10,2269
14.11,3121
14.11,3009
14.12,3018
14.13,2766
14.13,2918
14.14,3157
14.14,2828
14.15,2976
14.16,3675
14.16,5275
14.17,9107
14.17,16636
14.18,26623
14.19,37024
14.19,46388
14.20,52106
14.20,50812
14.21,46822
14.22,40013
14.22,31397
14.23,25005
14.23,19754
14.24,15988
14.25,14102
14.25,12219
14.26,10340
14.26,8971
14.27,8996
14.28,7560
14.28,6904
14.29,6631
14.29,7084
14.30,7457
14.31,6637
14.31,6371
14.32,7398
14.32,6519
14.33,5672
14.34,5915
14.34,5068
14.35,5832
14.36,5190
14.36,4992
14.37,4777
14.37,4079
14.38,4009
14.39,3500
14.39,3533
14.40,3824
14.40,3773
14.41,3449
14.42,3726
14.42,3608
14.43,3613
14.43,3584
14.44,3388
14.45,3090
14.45,3994
14.46,2394
14.46,3639
14.47,3784
14.48,2754
14.48,3202
14.49,3221
14.49,3217
14.50,2816
14.51,3503
14.51,3590
14.52,3029
14.52,2565
14.53,2359
14.54,2891
14.54,2686
14.55,2627
14.55,2795
14.56,3279
14.57,2746
14.57,2688
14.58,3195
14.58,2524
14.59,2169
14.60,3165
14.60,3032
14.61,3553
14.61,3311
14.62,3301
14.63,3349
14.63,2833
14.64,3584
14.65,4215
14.65,3826
14.66,5594
14.66,6733
14.67,7092
14.68,9597
14.68,9715
14.69,11188
14.69,9357
14.70,10115
14.71,7734
14.71,6153
14.72,5536
14.72,4382
14.73,3456
14.74,3187
14.74,2641
14.75,2408
14.75,3094
14.76,3144
14.77,2881
14.77,4196
14.78,4892
14.78,6017
14.79,4906
14.80,5762
14.80,4844
14.81,4630
14.81,3931
14.82,3996
14.83,3599
14.83,2762
14.84,2906
14.84,2873
14.85,2517
14.86,2693
14.86,2627
14.87,3077
14.87,2783
14.88,3135
14.89,3055
14.89,3027
14.90,3375
14.90,3977
14.91,3999
14.92,5005
14.92,5731
14.93,6835
14.94,7780
14.94,7997
14.95,8152
14.95,8813
14.96,9184
14.97,7856
14.97,7864
14.98,7190
14.98,5364
14.99,5914
15.00,5161
15.00,5030
15.01,4176
15.01,4089
15.02,4266
15.03,4529
15.03,4562
15.04,4154
15.04,4368
15.05,3989
15.06,3895
15.06,3810
15.07,3906
15.07,2783
15.08,3617
15.09,2443
15.09,2866
15.10,2620
15.10,3044
15.11,2593
15.12,2846
15.12,2558
15.13,2423
15.13,2721
15.14,3000
15.15,2876
15.15,2470
15.16,2797
15.16,2812
15.17,3146
15.18,3039
15.18,2899
15.19,2948
15.19,3198
15.20,3180
15.21,2897
15.21,3038
15.22,2888
15.23,2459
15.23,2506
15.24,2210
15.24,2197
15.25,2297
15.26,2445
15.26,2484
15.27,2504
15.27,2392
15.28,2483
15.29,3029
15.29,3127
15.30,3201
15.30,3374
15.31,4305
15.32,4959
15.32,4888
15.33,4908
15.33,5496
15.34,4364
15.35,5273
15.35,4486
15.36,4624
15.36,4205
15.37,3947
15.38,4313
15.38,3993
15.39,3656
15.39,4351
15.40,5026
15.41,5399
15.41,6301
15.42,7256
15.42,6545
15.43,7253
15.44,5949
15.44,5675
15.45,4880
15.45,4531
15.46,3447
15.47,3332
15.47,3276
15.48,3028
15.48,3102
15.49,2333
15.50,2851
15.50,1961
15.51,2865
15.52,2891
15.52,2264
15.53,3677
15.53,4279
15.54,5688
15.55,5807
15.55,6280
15.56,6064
15.56,5297
15.57,4929
15.58,5029
15.58,5236
15.59,5775
15.59,6060
15.60,6340
15.61,6859
15.61,6435
15.62,6239
15.62,5602
15.63,5157
15.64,4656
15.64,3716
15.65,4219
15.65,4991
15.66,3914
15.67,5533
15.67,4622
15.68,4701
15.68,4298
15.69,4204
15.70,5026
15.70,5393
15.71,4282
15.71,4076
15.72,3953
15.73,3719
15.73,3665
15.74,3957
15.74,4008
15.75,3340
15.76,3671
15.76,3627
15.77,3700
15.77,3606
15.78,3984
15.79,3271
15.79,3092
15.80,3289
15.81,2602
15.81,2391
15.82,2570
15.82,2091
15.83,2299
15.84,1922
15.84,2349
15.85,2569
15.85,2290
15.86,2411
15.87,2328
15.87,2586
15.88,1928
15.88,2680
15.89,3330
15.90,3790
15.90,3527
15.91,4372
15.91,4246
15.92,4648
15.93,4599
15.93,3053
15.94,3977
15.94,3201
15.95,4257
15.96,4062
15.96,3397
15.97,3962
15.97,5031
15.98,6110
15.99,8381
15.99,10991
16.00,14126
16.00,17606
16.01,19148
16.02,21725
16.02,23758
16.03,24274
16.03,23763
16.04,21970
16.05,20499
16.05,18507
16.06,17652
16.06,17132
16.07,16856
16.08,15566
16.08,16392
16.09,15140
16.10,15834
16.10,15041
16.11,15798
16.11,15284
16.12,16932
16.13,17860
16.13,19398
16.14,19959
16.14,18170
16.15,17199
16.16,15095
16.16,15465
16.17,15742
16.17,13977
16.18,14516
16.19,13688
16.19,13653
16.20,13053
16.20,11935
16.21,11486
16.22,10261
16.22,9178
16.23,8670
16.23,7899
16.24,8534
16.25,7074
16.25,6768
16.26,7588
16.26,7184
16.27,7893
16.28,7330
16.28,8014
16.29,6789
16.29,7105
16.30,6364
16.31,5967
16.31,6162
16.32,5938
16.32,6033
16.33,6404
16.34,5234
16.34,6038
16.35,6476
16.35,6177
16.36,7656
16.37,6566
16.37,7587
16.38,7868
16.39,8947
16.39,8304
16.40,8127
16.40,8305
16.41,7699
16.42,8670
16.42,9793
16.43,11130
16.43,12578
16.44,13730
16.45,13893
16.45,13684
16.46,12439
16.46,14414
16.47,13775
16.48,14000
16.48,13729
16.49,13784
16.49,14094
16.50,11576
16.51,9456
16.51,9352
16.52,8649
16.52,6944
16.53,6835
16.54,6992
16.54,6704
16.55,5724
16.55,6525
16.56,5580
16.57,5877
16.57,5517
16.58,5929
16.58,6660
16.59,5393
16.60,5378
16.60,6119
16.61,6100
16.61,5620
16.62,6016
16.63,5384
16.63,4447
16.64,5099
16.64,4229
16.65,4018
16.66,4740
16.66,3695
16.67,4833
16.68,4134
16.68,5254
16.69,5615
16.69,5399
16.70,5515
16.71,6401
16.71,7248
16.72,10825
16.72,20721
16.73,38659
16.74,64903
16.74,101127
16.75,141097
16.75,176780
16.76,194928
16.77,195370
16.77,181789
16.78,149171
16.78,112377
16.79,78915
16.80,56442
16.80,38205
16.81,28965
16.81,21982
16.82,19122
16.83,18461
16.83,18721
16.84,20871
16.84,28100
16.85,37484
16.86,46317
16.86,55734
16.87,55218
16.87,56628
16.88,53142
16.89,50522
16.89,44167
16.90,38695
16.90,34378
16.91,29677
16.92,24868
16.92,22413
16.93,21085
16.93,19125
16.94,17666
16.95,16261
16.95,16460
16.96,15507
16.97,16046
16.97,14436
16.98,14078
16.98,12157
16.99,11465
17.00,11665
17.00,11092
17.01,12074
17.01,11553
17.02,12648
17.03,12301
17.03,12166
17.04,12083
17.04,11808
17.05,10321
17.06,10808
17.06,11303
17.07,12681
17.07,11126
17.08,11946
17.09,10620
17.09,11525
17.10,11397
17.10,10865
17.11,9997
17.12,9454
17.12,9260
17.13,9634
17.13,9838
17.14,10058
17.15,10775
17.15,10499
17.16,10412
17.16,10087
17.17,8836
17.18,8680
17.18,8246
17.19,8077
17.19,8494
17.20,7843
17.21,7651
17.21,7272
17.22,7559
17.22,7757
17.23,7171
17.24,7508
17.24,7696
17.25,9137
17.26,9401
17.26,10690
17.27,11822
17.27,12813
17.28,11630
17.29,11067
17.29,10520
17.30,8777
17.30,8450
17.31,7820
17.32,6030
17.32,6318
17.33,6264
17.33,5613
17.34,5688
17.35,5196
17.35,5371
17.36,5421
17.36,5065
17.37,5613
17.38,6283
17.38,6255
17.39,5559
17.39,4807
17.40,5161
17.41,6075
17.41,4671
17.42,5643
17.42,4843
17.43,4318
17.44,5416
17.44,4296
17.45,4215
17.45,5142
17.46,5100
17.47,4971
17.47,6040
17.48,3754
17.48,5441
17.49,5713
17.50,6342
17.50,5766
17.51,6023
17.52,6470
17.52,8100
17.53,7873
17.53,6651
17.54,6433
17.55,6228
17.55,6259
17.56,4993
17.56,4958
17.57,4737
17.58,4897
17.58,5203
17.59,5909
17.59,6394
17.60,6729
17.61,7798
17.61,9304
17.62,12027
17.62,11821
17.63,12485
17.64,11744
17.64,12949
17.65,12210
17.65,10558
17.66,10646
17.67,9565
17.67,9020
17.68,8313
17.68,7916
17.69,7178
17.70,7453
17.70,6411
17.71,6591
17.71,6654
17.72,6115
17.73,5757
17.73,4991
17.74,5551
17.74,6225
17.75,6128
17.76,5459
17.76,5445
17.77,4711
17.77,4798
17.78,6029
17.79,5040
17.79,5379
17.80,5303
17.81,5343
17.81,4897
17.82,5789
17.82,5341
17.83,4574
17.84,5245
17.84,4162
17.85,4534
17.85,5497
17.86,5046
17.87,5012
17.87,5262
17.88,5569
17.88,5941
17.89,6626
17.90,8903
17.90,11883
17.91,15078
17.91,18959
17.92,21462
17.93,22565
17.93,23756
17.94,22961
17.94,19352
17.95,18858
17.96,15443
17.96,14823
17.97,12274
17.97,11915
17.98,11737
17.99,11724
17.99,10571
18.00,11820
18.00,10168
18.01,10543
18.02,9488
18.02,10049
18.03,9195
18.03,10875
18.04,10674
18.05,11027
18.05,10085
18.06,10289
18.06,8466
18.07,10159
18.08,10476
18.08,9364
18.09,9046
18.10,8978
18.10,8991
18.11,8353
18.11,9288
18.12,10022
18.13,8701
18.13,7982
18.14,6990
18.14,7134
18.15,6767
18.16,6583
18.16,6259
18.17,6672
18.17,6727
18.18,6682
18.19,7576
18.19,7139
18.20,7220
18.20,6837
18.21,7093
18.22,6844
18.22,6853
18.23,7517
18.23,6915
18.24,6804
18.25,6097
18.25,6576
18.26,6421
18.26,5808
18.27,6095
18.28,6117
18.28,6642
18.29,5983
18.29,6726
18.30,7605
18.31,7014
18.31,6870
18.32,7161
18.32,6558
18.33,8076
18.34,8619
18.34,8588
18.35,9275
18.35,11064
18.36,9599
18.37,9845
18.37,9146
18.38,9266
18.39,8953
18.39,10093
18.40,9729
18.40,10534
18.41,10222
18.42,9547
18.42,9629
18.43,9674
18.43,9379
18.44,8165
18.45,7902
18.45,7632
18.46,6915
18.46,7739
18.47,6101
18.48,6986
18.48,6475
18.49,5096
18.49,6078
18.50,5775
18.51,5663
18.51,5685
18.52,6248
18.52,6436
18.53,6610
18.54,6476
18.54,6946
18.55,6468
18.55,6110
18.56,7393
18.57,6397
18.57,6076
18.58,6975
18.58,5332
18.59,6060
18.60,5851
18.60,7354
18.61,7881
18.61,9136
18.62,8730
18.63,9512
18.63,8926
18.64,8052
18.64,7636
18.65,7915
18.66,7546
18.66,6420
18.67,6731
18.68,6315
18.68,5682
18.69,5554
18.69,6301
18.70,7045
18.71,5659
18.71,6210
18.72,5893
18.72,5726
18.73,5162
18.74,5176
18.74,5566
18.75,5060
18.75,5163
18.76,5523
18.77,4814
18.77,4629
18.78,5219
18.78,4459
18.79,5544
18.80,5271
18.80,5565
18.81,6297
18.81,6665
18.82,6471
18.83,7003
18.83,6773
18.84,7703
18.84,7532
18.85,6792
18.86,6882
18.86,7317
18.87,6398
18.87,7479
18.88,7007
18.89,7360
18.89,7047
18.90,5725
18.90,5380
18.91,5809
18.92,5042
18.92,4651
18.93,4129
18.93,4838
18.94,4780
18.95,4452
18.95,5273
18.96,4577
18.97,5567
18.97,5077
18.98,4747
18.98,5470
18.99,4593
19.00,5007
19.00,4920
19.01,6054
19.01,6165
19.02,5273
19.03,6086
19.03,5374
19.04,5730
19.04,4877
19.05,5728
19.06,4787
19.06,4483
19.07,3681
19.07,4562
19.08,4289
19.09,4703
19.09,4968
19.10,5141
19.10,4715
19.11,4229
19.12,4802
19.12,5002
19.13,4786
19.13,5905
19.14,8612
19.15,9506
19.15,9384
19.16,9600
19.16,11837
19.17,11605
19.18,10541
19.18,8959
19.19,10487
19.19,8693
19.20,8764
19.21,7876
19.21,7802
19.22,7866
19.22,7703
19.23,6912
19.24,6958
19.24,5518
19.25,7143
19.26,6540
19.26,6857
19.27,7274
19.27,6039
19.28,7017
19.29,6479
19.29,4730
19.30,5452
19.30,5184
19.31,4906
19.32,5040
19.32,4182
19.33,4719
19.33,4457
19.34,4297
19.35,4542
19.35,4122
19.36,4056
19.36,3395
19.37,3947
19.38,3439
19.38,4293
19.39,3639
19.39,4653
19.40,3734
19.41,3667
19.41,3507
19.42,4412
19.42,3480
19.43,4287
19.44,4268
19.44,3840
19.45,4115
19.45,4481
19.46,3685
19.47,4761
19.47,5033
19.48,3993
19.48,4437
19.49,4110
19.50,4445
19.50,3958
19.51,3469
19.51,3792
19.52,4208
19.53,3996
19.53,3304
19.54,3406
19.55,3076
19.55,4611
19.56,3930
19.56,4322
19.57,3544
19.58,3904
19.58,2640
19.59,3417
19.59,3134
19.60,3360
19.61,3722
19.61,3445
19.62,3525
19.62,3162
19.63,3529
19.64,3781
19.64,3987
19.65,2604
19.65,3365
19.66,3746
19.67,3626
19.67,3497
19.68,3088
19.68,3867
19.69,3386
19.70,3621
19.70,4049
19.71,4596
19.71,4270
19.72,5109
19.73,5946
19.73,4780
19.74,6412
19.74,6401
19.75,5768
19.76,6387
19.76,6363
19.77,6016
19.77,6199
19.78,6251
19.79,6471
19.79,5533
19.80,5612
19.80,5237
19.81,4971
19.82,5259
19.82,4222
19.83,4883
19.84,5095
19.84,4889
19.85,4924
19.85,5715
19.86,4393
19.87,4780
19.87,5026
19.88,5312
19.88,5395
19.89,5088
19.90,4839
19.90,4685
19.91,5737
19.91,7035
19.92,8513
19.93,7789
19.93,7695
19.94,7905
19.94,7980
19.95,8212
19.96,7853
19.96,6058
19.97,5811
19.97,5891
19.98,6903
19.99,6851
19.99,7472
20.00,7433
20.00,6379
20.01,7330
20.02,7639
20.02,6660
20.03,7083
20.03,6396
20.04,5742
20.05,5781
20.05,5440
20.06,5086
20.06,5343
20.07,4694
20.08,5852
20.08,5267
20.09,4637
20.09,5591
20.10,5320
20.11,4933
20.11,5373
20.12,4495
20.13,4300
20.13,4744
20.14,4191
20.14,5166
20.15,4332
20.16,4430
20.16,4359
20.17,4843
20.17,5986
20.18,5287
20.19,6920
20.19,7008
20.20,7895
20.20,7722
20.21,9298
20.22,10012
20.22,9514
20.23,9586
20.23,9239
20.24,8546
20.25,8017
20.25,7786
20.26,8673
20.26,8462
20.27,7552
20.28,8553
20.28,7512
20.29,7850
20.29,7244
20.30,6242
20.31,5230
20.31,4965
20.32,5412
20.32,4421
20.33,3851
20.34,4302
20.34,4768
20.35,4604
20.35,5469
20.36,5015
20.37,5657
20.37,5363
20.38,5941
20.38,6385
20.39,7177
20.40,6010
20.40,6044
20.41,5174
20.42,6494
20.42,6513
20.43,6028
20.43,6920
20.44,7188
20.45,6197
20.45,6655
20.46,6085
20.46,6748
20.47,6331
20.48,6263
20.48,6322
20.49,7439
20.49,7234
20.50,6696
20.51,6859
20.51,6194
20.52,5716
20.52,5419
20.53,4952
20.54,4644
20.54,4448
20.55,5014
20.55,4737
20.56,5259
20.57,6030
20.57,6650
20.58,7448
20.58,8270
20.59,9778
20.60,11182
20.60,10455
20.61,10739
20.61,10936
20.62,9446
20.63,9440
20.63,9408
20.64,9588
20.64,8795
20.65,8051
20.66,7048
20.66,8738
20.67,8671
20.67,8666
20.68,9474
20.69,8558
20.69,8470
20.70,9267
20.71,10370
20.71,14517
20.72,20723
20.72,32405
20.73,46809
20.74,59928
20.74,75817
20.75,88190
20.75,85555
20.76,77077
20.77,67528
20.77,51910
20.78,41555
20.78,29841
20.79,22681
20.80,16478
20.80,13593
20.81,10502
20.81,9430
20.82,8485
20.83,7809
20.83,7390
20.84,7108
20.84,6673
20.85,7041
20.86,6523
20.86,5429
20.87,6380
20.87,6234
20.88,6383
20.89,6096
20.89,5196
20.90,5293
20.90,5777
20.91,6262
20.92,6309
20.92,6665
20.93,8967
20.93,10597
20.94,11771
20.95,13817
20.95,14232
20.96,13550
20.96,12902
20.97,12295
20.98,12388
20.98,11973
20.99,10701
21.00,9358
21.00,9331
21.01,9449
21.01,8411
21.02,7913
21.03,7910
21.03,8826
21.04,7672
21.04,8926
21.05,8173
21.06,7382
21.06,7373
21.07,7666
21.07,6964
21.08,7393
21.09,6868
21.09,7123
21.10,6978
21.10,5955
21.11,6991
21.12,6099
21.12,6660
21.13,5163
21.13,5525
21.14,5642
21.15,5458
21.15,6183
21.16,5386
21.16,5392
21.17,5000
21.18,5459
21.18,5463
21.19,4279
21.19,5608
21.20,4938
21.21,4814
21.21,4569
21.22,5645
21.22,5154
21.23,5825
21.24,6156
21.24,6799
21.25,7685
21.25,9560
21.26,12845
21.27,16426
21.27,22109
21.28,25888
21.29,32552
21.29,31296
21.30,31502
21.30,26867
21.31,25632
21.32,21034
21.32,17709
21.33,14822
21.33,11680
21.34,10464
21.35,8472
21.35,8048
21.36,6934
21.36,6688
21.37,6143
21.38,6189
21.38,6162
21.39,5049
21.39,6331
21.40,5790
21.41,6824
21.41,6819
21.42,8037
21.42,6238
21.43,7435
21.44,7824
21.44,10627
21.45,11234
21.45,12581
21.46,13742
21.47,13742
21.47,14493
21.48,15607
21.48,14998
21.49,16778
21.50,14876
21.50,16646
21.51,15835
21.51,16079
21.52,15405
21.53,16820
21.53,15342
21.54,13868
21.54,15104
21.55,16066
21.56,14227
21.56,15135
21.57,14957
21.58,15631
21.58,14569
21.59,13373
21.59,13159
21.60,13658
21.61,13932
21.61,13776
21.62,14015
21.62,14287
21.63,12181
21.64,12181
21.64,13434
21.65,13200
21.65,13019
21.66,12603
21.67,12732
21.67,13235
21.68,12766
21.68,12319
21.69,12184
21.70,11368
21.70,10533
21.71,11233
21.71,10985
21.72,10749
21.73,12426
21.73,14904
21.74,16248
21.74,17685
21.75,22866
21.76,25456
21.76,25143
21.77,25533
21.77,23315
21.78,22109
21.79,16972
21.79,14474
21.80,12092
21.80,11687
21.81,9168
21.82,8779
21.82,10511
21.83,8836
21.84,9798
21.84,8189
21.85,8785
21.85,9647
21.86,8902
21.87,10113
21.87,11399
21.88,10289
21.88,12445
21.89,13405
21.90,14226
21.90,13635
21.91,12978
21.91,12477
21.92,10796
21.93,9569
21.93,9822
21.94,9717
21.94,8663
21.95,8593
21.96,7833
21.96,8126
21.97,7735
21.97,7007
21.98,6924
21.99,6566
21.99,7083
22.00,6405
22.00,6835
22.01,7218
22.02,6696
22.02,6146
22.03,6111
22.03,6438
22.04,6016
22.05,6252
22.05,6423
22.06,7178
22.06,6720
22.07,7940
22.08,8156
22.08,8192
22.09,9359
22.09,9123
22.10,9532
22.11,10126
22.11,9632
22.12,8184
22.13,8380
22.13,8163
22.14,7086
22.14,6407
22.15,6248
22.16,7224
22.16,8831
22.17,8625
22.17,8664
22.18,8301
22.19,9292
22.19,9268
22.20,10263
22.20,7260
22.21,8849
22.22,7497
22.22,7201
22.23,7497
22.23,6949
22.24,6958
22.25,6941
22.25,6465
22.26,6909
22.26,7660
22.27,5331
22.28,6149
22.28,5409
22.29,6569
22.29,5119
22.30,4933
22.31,4957
22.31,5299
22.32,6348
22.32,4962
22.33,4938
22.34,5114
22.34,4641
22.35,5791
22.35,5022
22.36,5535
22.37,5835
22.37,5261
22.38,5886
22.38,6804
22.39,7036
22.40,5744
22.40,5696
22.41,4831
22.42,4402
22.42,5077
22.43,4002
22.43,4446
22.44,5379
22.45,5171
22.45,5390
22.46,5546
22.46,5717
22.47,5725
22.48,7265
22.48,8327
22.49,8944
22.49,9267
22.50,10325
22.51,9957
22.51,9265
22.52,9821
22.52,8729
22.53,7130
22.54,6426
22.54,6369
22.55,5509
22.55,5174
22.56,5572
22.57,5549
22.57,4396
22.58,5774
22.58,4074
22.59,4204
22.60,3566
22.60,4715
22.61,4503
22.61,3816
22.62,3937
22.63,5517
22.63,4357
22.64,4234
22.64,3881
22.65,4666
22.66,5202
22.66,4368
22.67,4048
22.67,4032
22.68,5268
22.69,4691
22.69,4183
22.70,4772
22.71,4405
22.71,4837
22.72,5021
22.72,4601
22.73,6231
22.74,5767
22.74,6978
22.75,6030
22.75,7061
22.76,7559
22.77,7813
22.77,7491
22.78,8988
22.78,7850
22.79,6563
22.80,8040
22.80,6542
22.81,6907
22.81,5557
22.82,4530
22.83,5106
22.83,4633
22.84,3884
22.84,3620
22.85,4518
22.86,3402
22.86,3373
22.87,3618
22.87,3427
22.88,3974
22.89,4314
22.89,3863
22.90,3418
22.90,3388
22.91,4439
22.92,5210
22.92,5101
22.93,4678
22.93,5573
22.94,5365
22.95,5395
22.95,5293
22.96,5289
22.96,3837
22.97,3502
22.98,3074
22.98,3858
22.99,3827
23.00,3497
23.00,3695
23.01,4124
23.01,4056
23.02,4565
23.03,4889
23.03,4124
23.04,5466
23.04,5123
23.05,4914
23.06,3786
23.06,4035
23.07,4377
23.07,4429
23.08,3455
23.09,3976
23.09,3354
23.10,4431
23.10,3103
23.11,3494
23.12,3800
23.12,3963
23.13,3453
23.13,4235
23.14,3799
23.15,3347
23.15,3919
23.16,3424
23.16,3164
23.17,3963
23.18,3560
23.18,3433
23.19,4128
23.19,4638
23.20,5216
23.21,5513
23.21,7032
23.22,7516
23.22,7065
23.23,7691
23.24,8372
23.24,7103
23.25,7667
23.25,7574
23.26,6356
23.27,6160
23.27,5923
23.28,5625
23.29,5366
23.29,5848
23.30,5681
23.30,5533
23.31,5152
23.32,5586
23.32,5032
